dista [mm],"L(Current1,Current1) [uH]","L(Current3,Current1) [uH]","L(Current3,Current3) [uH]","CplCoef(Current1,Current3) []",Data_Type
88.34883488,110.9601447,29.87963738,107.4216465,0.273686278,
88.36883688,110.956606,29.87016319,107.4210479,0.273604472,
88.38883888,110.9530719,29.86069571,107.4204501,0.27352272,
88.40884088,110.9495424,29.85123499,107.4198528,0.273441022,
88.42884288,110.9460175,29.84178103,107.4192562,0.273359379,
88.44884488,110.9424973,29.83233386,107.4186603,0.273277791,
88.46884688,110.9389818,29.8228935,107.4180649,0.273196257,
88.48884888,110.9354711,29.81345998,107.4174702,0.273114779,
88.50885089,110.931965,29.80403332,107.416876,0.273033356,
88.52885289,110.9284638,29.79461354,107.4162825,0.272951989,
88.54885489,110.9249674,29.78520067,107.4156896,0.272870677,
88.56885689,110.9214759,29.77579472,107.4150973,0.272789421,
88.58885889,110.9179892,29.76639572,107.4145056,0.272708221,
88.60886089,110.9145075,29.75700369,107.4139145,0.272627078,
88.62886289,110.9110307,29.74761865,107.4133239,0.272545991,
88.64886489,110.9075589,29.73824063,107.412734,0.272464961,
88.66886689,110.9040921,29.72886966,107.4121446,0.272383988,
88.68886889,110.9006303,29.71950574,107.4115558,0.272303072,
88.70887089,110.8971737,29.71014891,107.4109676,0.272222213,
88.72887289,110.8937221,29.70079919,107.41038,0.272141412,
88.74887489,110.8902756,29.6914566,107.4097929,0.272060668,
88.76887689,110.8868344,29.68212116,107.4092064,0.271979982,
88.78887889,110.8833983,29.67279289,107.4086204,0.271899355,
88.80888089,110.8799674,29.66347183,107.408035,0.271818785,
88.82888289,110.8765419,29.65415798,107.4074501,0.271738275,
88.84888489,110.8731216,29.64485138,107.4068658,0.271657822,
88.86888689,110.8697066,29.63555204,107.406282,0.271577429,
88.88888889,110.866297,29.62626,107.4056987,0.271497095,
88.90889089,110.8628927,29.61697526,107.405116,0.27141682,
88.92889289,110.8594939,29.60769786,107.4045337,0.271336605,
88.94889489,110.8561006,29.59842782,107.403952,0.271256449,
88.96889689,110.8527127,29.58916516,107.4033709,0.271176354,
88.98889889,110.8493303,29.57990989,107.4027902,0.271096318,
89.00890089,110.8459534,29.57066206,107.4022101,0.271016342,
89.02890289,110.8425822,29.56142167,107.4016304,0.270936427,
89.04890489,110.8392165,29.55218875,107.4010513,0.270856573,
89.06890689,110.8358565,29.54296332,107.4004726,0.27077678,
89.08890889,110.8325021,29.53374541,107.3998944,0.270697047,
89.10891089,110.8291534,29.52453503,107.3993168,0.270617376,
89.12891289,110.8258105,29.51533222,107.3987396,0.270537767,
89.14891489,110.8224733,29.50613699,107.3981628,0.270458219,
89.16891689,110.8191419,29.49694936,107.3975866,0.270378733,
89.18891889,110.8158163,29.48776937,107.3970108,0.270299309,
89.20892089,110.8124966,29.47859702,107.3964355,0.270219947,
89.22892289,110.8091828,29.46943235,107.3958607,0.270140648,
89.24892489,110.8058749,29.46027538,107.3952863,0.270061411,
89.26892689,110.8025729,29.45112613,107.3947123,0.269982237,
89.28892889,110.7992769,29.44198461,107.3941388,0.269903126,
89.30893089,110.7959869,29.43285086,107.3935658,0.269824079,
89.32893289,110.7927029,29.4237249,107.3929932,0.269745095,
89.34893489,110.7894251,29.41460675,107.392421,0.269666174,
89.36893689,110.7861533,29.40549643,107.3918493,0.269587318,
89.38893889,110.7828876,29.39639397,107.391278,0.269508525,
89.40894089,110.7796282,29.38729938,107.3907071,0.269429797,
89.42894289,110.7763749,29.3782127,107.3901366,0.269351133,
89.44894489,110.7731278,29.36913393,107.3895665,0.269272534,
89.46894689,110.769887,29.36006312,107.3889969,0.269193999,
89.48894889,110.7666525,29.35100027,107.3884277,0.26911553,
89.5089509,110.7634243,29.34194541,107.3878588,0.269037126,
89.5289529,110.7602025,29.33289857,107.3872904,0.268958787,
89.5489549,110.756987,29.32385976,107.3867223,0.268880514,
89.5689569,110.7537779,29.31482901,107.3861547,0.268802307,
89.5889589,110.7505753,29.30580634,107.3855874,0.268724165,
89.6089609,110.7473792,29.29679178,107.3850205,0.26864609,
89.6289629,110.7441896,29.28778534,107.384454,0.268568082,
89.6489649,110.7410065,29.27878706,107.3838878,0.268490139,
89.6689669,110.73783,29.26979694,107.3833221,0.268412264,
89.6889689,110.7346601,29.26081502,107.3827567,0.268334456,
89.7089709,110.7314968,29.25184132,107.3821916,0.268256715,
89.7289729,110.7283402,29.24287586,107.3816269,0.268179041,
89.7489749,110.7251902,29.23391866,107.3810626,0.268101435,
89.7689769,110.722047,29.22496974,107.3804986,0.268023897,
89.7889789,110.7189106,29.21602914,107.3799349,0.267946427,
89.8089809,110.7157809,29.20709686,107.3793716,0.267869025,
89.8289829,110.7126581,29.19817294,107.3788086,0.267791691,
89.8489849,110.7095421,29.18925739,107.3782459,0.267714426,
89.8689869,110.706433,29.18035025,107.3776836,0.26763723,
89.8889889,110.7033308,29.17145152,107.3771216,0.267560102,
89.9089909,110.7002355,29.16256124,107.3765599,0.267483044,
89.9289929,110.6971473,29.15367942,107.3759985,0.267406055,
89.9489949,110.694066,29.1448061,107.3754374,0.267329136,
89.9689969,110.6909917,29.13594128,107.3748767,0.267252287,
89.9889989,110.6879246,29.127085,107.3743162,0.267175507,
90.0090009,110.6848633,29.11823696,107.3737562,0.267098795,
90.0290029,110.6817991,29.10939475,107.3731983,0.267022127,
90.0490049,110.6787303,29.10055789,107.3726429,0.266945498,
90.0690069,110.6756568,29.09172636,107.3720898,0.266868909,
90.0890089,110.6725788,29.08290017,107.371539,0.266792359,
90.1090109,110.6694963,29.07407929,107.3709907,0.266715848,
90.1290129,110.6664092,29.06526372,107.3704447,0.266639377,
90.1490149,110.6633177,29.05645345,107.369901,0.266562945,
90.1690169,110.6602217,29.04764846,107.3693596,0.266486552,
90.1890189,110.6571213,29.03884876,107.3688206,0.266410198,
90.2090209,110.6540166,29.03005433,107.3682838,0.266333883,
90.2290229,110.6509076,29.02126515,107.3677494,0.266257607,
90.2490249,110.6477942,29.01248123,107.3672172,0.26618137,
90.2690269,110.6446767,29.00370255,107.3666873,0.266105172,
90.2890289,110.6415549,28.99492911,107.3661597,0.266029013,
90.3090309,110.6384289,28.98616088,107.3656343,0.265952892,
90.3290329,110.6352989,28.97739787,107.3651112,0.265876811,
90.3490349,110.6321647,28.96864006,107.3645902,0.265800767,
90.3690369,110.6290264,28.95988745,107.3640715,0.265724763,
90.3890389,110.6258842,28.95114002,107.363555,0.265648797,
90.4090409,110.6227379,28.94239776,107.3630407,0.265572869,
90.4290429,110.6195877,28.93366067,107.3625286,0.26549698,
90.4490449,110.6164336,28.92492874,107.3620186,0.265421129,
90.4690469,110.6132756,28.91620195,107.3615108,0.265345316,
90.4890489,110.6101138,28.9074803,107.3610051,0.265269541,
90.50905091,110.6069481,28.89876377,107.3605016,0.265193805,
90.52905291,110.6037787,28.89005237,107.3600001,0.265118107,
90.54905491,110.6006056,28.88134607,107.3595008,0.265042447,
90.56905691,110.5974288,28.87264487,107.3590036,0.264966825,
90.58905891,110.5942483,28.86394876,107.3585085,0.264891241,
90.60906091,110.5910642,28.85525773,107.3580155,0.264815694,
90.62906291,110.5878766,28.84657177,107.3575245,0.264740186,
90.64906491,110.5846853,28.83789087,107.3570356,0.264664715,
90.66906691,110.5814906,28.82921502,107.3565487,0.264589282,
90.68906891,110.5782924,28.82054422,107.3560639,0.264513887,
90.70907091,110.5750908,28.81187844,107.3555811,0.264438529,
90.72907291,110.5718858,28.80321769,107.3551003,0.264363209,
90.74907491,110.5686774,28.79456195,107.3546215,0.264287926,
90.76907691,110.5654658,28.78591122,107.3541447,0.264212681,
90.78907891,110.5622508,28.77726547,107.3536698,0.264137473,
90.80908091,110.5590326,28.76862472,107.3531969,0.264062303,
90.82908291,110.5558111,28.75998893,107.352726,0.263987169,
90.84908491,110.5525865,28.75135812,107.352257,0.263912073,
90.86908691,110.5493588,28.74273226,107.35179,0.263837014,
90.88908891,110.546128,28.73411134,107.3513248,0.263761992,
90.90909091,110.5428941,28.72549536,107.3508616,0.263687007,
90.92909291,110.5396572,28.71688431,107.3504003,0.263612059,
90.94909491,110.5364173,28.70827818,107.3499409,0.263537148,
90.96909691,110.5331744,28.69967695,107.3494833,0.263462274,
90.98909891,110.5299286,28.69108063,107.3490276,0.263387437,
91.00910091,110.52668,28.68248919,107.3485737,0.263312636,
91.02910291,110.5234285,28.67390263,107.3481217,0.263237872,
91.04910491,110.5201742,28.66532095,107.3476716,0.263163145,
91.06910691,110.5169172,28.65674412,107.3472232,0.263088454,
91.08910891,110.5136574,28.64817214,107.3467766,0.2630138,
91.10911091,110.5103949,28.63960501,107.3463319,0.262939182,
91.12911291,110.5071298,28.63104271,107.3458889,0.2628646,
91.14911491,110.5038621,28.62248523,107.3454477,0.262790055,
91.16911691,110.5005917,28.61393256,107.3450083,0.262715546,
91.18911891,110.4973189,28.6053847,107.3445706,0.262641074,
91.20912091,110.4940435,28.59684163,107.3441346,0.262566637,
91.22912291,110.4907657,28.58830334,107.3437004,0.262492237,
91.24912491,110.4874854,28.57976983,107.3432679,0.262417872,
91.26912691,110.4842027,28.57124109,107.3428371,0.262343544,
91.28912891,110.4809177,28.5627171,107.342408,0.262269252,
91.30913091,110.4776304,28.55419786,107.3419806,0.262194995,
91.32913291,110.4743407,28.54568335,107.3415548,0.262120774,
91.34913491,110.4710489,28.53717357,107.3411307,0.26204659,
91.36913691,110.4677548,28.52866851,107.3407083,0.26197244,
91.38913891,110.4644585,28.52016816,107.3402875,0.261898327,
91.40914091,110.4611601,28.51167251,107.3398683,0.261824249,
91.42914291,110.4578596,28.50318154,107.3394507,0.261750206,
91.44914491,110.4545571,28.49469526,107.3390347,0.261676199,
91.46914691,110.4512525,28.48621364,107.3386204,0.261602228,
91.48914891,110.447946,28.47773669,107.3382076,0.261528291,
91.50915092,110.4446374,28.46926438,107.3377964,0.26145439,
91.52915292,110.441327,28.46079672,107.3373867,0.261380525,
91.54915492,110.4380147,28.45233369,107.3369786,0.261306694,
91.56915692,110.4347006,28.44387528,107.336572,0.261232899,
91.58915892,110.4313846,28.43542149,107.336167,0.261159138,
91.60916092,110.4280669,28.4269723,107.3357634,0.261085413,
91.62916292,110.4247475,28.4185277,107.3353614,0.261011723,
91.64916492,110.4214263,28.41008769,107.3349608,0.260938067,
91.66916692,110.4181036,28.40165225,107.3345618,0.260864447,
91.68916892,110.4147792,28.39322137,107.3341642,0.260790861,
91.70917092,110.4114532,28.38479506,107.333768,0.26071731,
91.72917292,110.4081257,28.37637329,107.3333733,0.260643793,
91.74917492,110.4047966,28.36795605,107.33298,0.260570312,
91.76917692,110.4014661,28.35954335,107.3325882,0.260496864,
91.78917892,110.3981342,28.35113516,107.3321978,0.260423452,
91.80918092,110.3948009,28.34273148,107.3318087,0.260350073,
91.82918292,110.3914662,28.33433229,107.3314211,0.260276729,
91.84918492,110.3881302,28.3259376,107.3310348,0.26020342,
91.86918692,110.3847929,28.31754739,107.3306499,0.260130144,
91.88918892,110.3814543,28.30916164,107.3302664,0.260056903,
91.90919092,110.3781146,28.30078036,107.3298842,0.259983696,
91.92919292,110.3747737,28.29240353,107.3295033,0.259910523,
91.94919492,110.3714316,28.28403114,107.3291238,0.259837384,
91.96919692,110.3680885,28.27566318,107.3287456,0.25976428,
91.98919892,110.3647442,28.26729964,107.3283686,0.259691209,
92.00920092,110.361399,28.25894052,107.327993,0.259618172,
92.02920292,110.3580528,28.2505858,107.3276186,0.259545168,
92.04920492,110.3547056,28.24223547,107.3272455,0.259472199,
92.06920692,110.3513575,28.23388953,107.3268736,0.259399263,
92.08920892,110.3480085,28.22554796,107.326503,0.259326361,
92.10921092,110.3446587,28.21721076,107.3261337,0.259253492,
92.12921292,110.3413081,28.20887792,107.3257655,0.259180657,
92.14921492,110.3379567,28.20054942,107.3253985,0.259107855,
92.16921692,110.3346046,28.19222525,107.3250328,0.259035087,
92.18921892,110.3312518,28.18390542,107.3246682,0.258962352,
92.20922092,110.3278984,28.1755899,107.3243048,0.258889651,
92.22922292,110.3245443,28.16727869,107.3239426,0.258816982,
92.24922492,110.3211896,28.15897178,107.3235815,0.258744347,
92.26922692,110.3178344,28.15066916,107.3232216,0.258671745,
92.28922892,110.3144787,28.14237081,107.3228628,0.258599176,
92.30923092,110.3111226,28.13407674,107.3225051,0.25852664,
92.32923292,110.307766,28.12578693,107.3221485,0.258454137,
92.34923492,110.304409,28.11750137,107.321793,0.258381667,
92.36923692,110.3010516,28.10922005,107.3214386,0.25830923,
92.38923892,110.2976939,28.10094296,107.3210853,0.258236825,
92.40924092,110.294336,28.0926701,107.320733,0.258164453,
92.42924292,110.2909778,28.08440144,107.3203818,0.258092114,
92.44924492,110.2876193,28.07613699,107.3200316,0.258019807,
92.46924692,110.2842608,28.06787674,107.3196824,0.257947533,
92.48924892,110.280902,28.05962067,107.3193343,0.257875292,
92.50925093,110.2775432,28.05136877,107.3189872,0.257803083,
92.52925293,110.2741843,28.04312104,107.318641,0.257730906,
92.54925493,110.2708254,28.03487747,107.3182959,0.257658762,
92.56925693,110.2674665,28.02663804,107.3179517,0.257586649,
92.58925893,110.2641076,28.01840275,107.3176085,0.257514569,
92.60926093,110.2607489,28.01017158,107.3172662,0.257442522,
92.62926293,110.2573902,28.00194453,107.3169248,0.257370506,
92.64926493,110.2540317,27.99372159,107.3165844,0.257298522,
92.66926693,110.2506734,27.98550275,107.3162449,0.25722657,
92.68926893,110.2473154,27.977288,107.3159063,0.257154651,
92.70927093,110.2439576,27.96907733,107.3155686,0.257082763,
92.72927293,110.2406001,27.96087073,107.3152318,0.257010907,
92.74927493,110.237243,27.95266819,107.3148959,0.256939082,
92.76927693,110.2338863,27.9444697,107.3145608,0.256867289,
92.78927893,110.2305299,27.93627525,107.3142265,0.256795528,
92.80928093,110.2271741,27.92808483,107.3138931,0.256723799,
92.82928293,110.2238187,27.91989843,107.3135605,0.256652101,
92.84928493,110.2204638,27.91171605,107.3132287,0.256580434,
92.86928693,110.2171095,27.90353767,107.3128978,0.256508799,
92.88928893,110.2137559,27.89536329,107.3125676,0.256437195,
92.90929093,110.2104028,27.88719289,107.3122382,0.256365623,
92.92929293,110.2070505,27.87902646,107.3119095,0.256294081,
92.94929493,110.2036988,27.870864,107.3115817,0.256222571,
92.96929693,110.2003479,27.8627055,107.3112545,0.256151092,
92.98929893,110.1969978,27.85455094,107.3109281,0.256079644,
93.00930093,110.1936486,27.84640032,107.3106025,0.256008227,
93.02930293,110.1903002,27.83825362,107.3102775,0.255936841,
93.04930493,110.1869526,27.83011085,107.3099532,0.255865486,
93.06930693,110.1836061,27.82197198,107.3096297,0.255794161,
93.08930893,110.1802605,27.81383701,107.3093068,0.255722868,
93.10931093,110.1769159,27.80570592,107.3089845,0.255651605,
93.12931293,110.1735724,27.79757872,107.308663,0.255580373,
93.14931493,110.1702299,27.78945539,107.308342,0.255509171,
93.16931693,110.1668886,27.78133592,107.3080217,0.255438,
93.18931893,110.1635484,27.7732203,107.3077021,0.255366859,
93.20932093,110.1602094,27.76510852,107.307383,0.255295749,
93.22932293,110.1568717,27.75700057,107.3070645,0.255224669,
93.24932493,110.1535352,27.74889645,107.3067466,0.25515362,
93.26932693,110.1502001,27.74079614,107.3064293,0.2550826,
93.28932893,110.1468663,27.73269963,107.3061126,0.255011611,
93.30933093,110.1435338,27.72460691,107.3057964,0.254940652,
93.32933293,110.1402028,27.71651798,107.3054808,0.254869723,
93.34933493,110.1368732,27.70843282,107.3051656,0.254798825,
93.36933693,110.1335452,27.70035143,107.304851,0.254727956,
93.38933893,110.1302186,27.6922738,107.304537,0.254657117,
93.40934093,110.1268937,27.68419991,107.3042234,0.254586308,
93.42934293,110.1235703,27.67612976,107.3039103,0.254515528,
93.44934493,110.1202486,27.66806333,107.3035976,0.254444779,
93.46934693,110.1169285,27.66000063,107.3032855,0.254374059,
93.48934893,110.1136102,27.65194163,107.3029737,0.254303368,
93.50935094,110.1102936,27.64388633,107.3026625,0.254232708,
93.52935294,110.1069788,27.63583471,107.3023516,0.254162076,
93.54935494,110.1036659,27.62778678,107.3020412,0.254091474,
93.56935694,110.1003548,27.61974252,107.3017312,0.254020902,
93.58935894,110.0970456,27.61170192,107.3014216,0.253950359,
93.60936094,110.0937383,27.60366497,107.3011123,0.253879845,
93.62936294,110.090433,27.59563166,107.3008034,0.25380936,
93.64936494,110.0871298,27.58760198,107.3004949,0.253738905,
93.66936694,110.0838285,27.57957592,107.3001868,0.253668479,
93.68936894,110.0805294,27.57155348,107.299879,0.253598081,
93.70937094,110.0772324,27.56353464,107.2995715,0.253527713,
93.72937294,110.0739375,27.5555194,107.2992643,0.253457374,
93.74937494,110.0706448,27.54750773,107.2989574,0.253387063,
93.76937694,110.0673544,27.53949965,107.2986509,0.253316781,
93.78937894,110.0640663,27.53149513,107.2983446,0.253246528,
93.80938094,110.0607804,27.52349416,107.2980385,0.253176304,
93.82938294,110.0574969,27.51549674,107.2977328,0.253106109,
93.84938494,110.0542158,27.50750286,107.2974273,0.253035942,
93.86938694,110.0509371,27.4995125,107.297122,0.252965803,
93.88938894,110.0476608,27.49152566,107.2968169,0.252895693,
93.90939094,110.044387,27.48354233,107.2965121,0.252825611,
93.92939294,110.0411158,27.4755625,107.2962075,0.252755558,
93.94939494,110.0378472,27.46758616,107.295903,0.252685533,
93.96939694,110.0345811,27.4596133,107.2955988,0.252615537,
93.98939894,110.0313177,27.4516439,107.2952947,0.252545568,
94.00940094,110.0280569,27.44367797,107.2949907,0.252475628,
94.02940294,110.0247989,27.43571549,107.294687,0.252405715,
94.04940494,110.0215436,27.42775645,107.2943833,0.252335831,
94.06940694,110.0182912,27.41980084,107.2940798,0.252265975,
94.08940894,110.0150415,27.41184865,107.2937764,0.252196146,
94.10941094,110.0117947,27.40389988,107.2934731,0.252126345,
94.12941294,110.0085508,27.39595451,107.2931698,0.252056573,
94.14941494,110.0053098,27.38801253,107.2928667,0.251986827,
94.16941694,110.0020719,27.38007394,107.2925636,0.25191711,
94.18941894,109.9988369,27.37213872,107.2922606,0.25184742,
94.20942094,109.995605,27.36420687,107.2919577,0.251777758,
94.22942294,109.9923761,27.35627837,107.2916547,0.251708123,
94.24942494,109.9891504,27.34835322,107.2913518,0.251638516,
94.26942694,109.9859278,27.3404314,107.2910489,0.251568936,
94.28942894,109.9827085,27.33251292,107.290746,0.251499383,
94.30943094,109.9794923,27.32459775,107.2904431,0.251429857,
94.32943294,109.9762795,27.31668589,107.2901401,0.251360359,
94.34943494,109.9730699,27.30877732,107.2898372,0.251290888,
94.36943694,109.9698637,27.30087205,107.2895342,0.251221444,
94.38943894,109.9666609,27.29297005,107.2892311,0.251152027,
94.40944094,109.9634615,27.28507133,107.288928,0.251082637,
94.42944294,109.9602655,27.27717586,107.2886247,0.251013274,
94.44944494,109.9570731,27.26928365,107.2883214,0.250943938,
94.46944694,109.9538841,27.26139468,107.288018,0.250874629,
94.48944894,109.9506988,27.25350894,107.2877145,0.250805346,
94.50945095,109.947517,27.24562642,107.2874109,0.25073609,
94.52945295,109.9443389,27.23774712,107.2871071,0.250666861,
94.54945495,109.9411644,27.22987101,107.2868031,0.250597658,
94.56945695,109.9379937,27.2219981,107.2864991,0.250528482,
94.58945895,109.9348267,27.21412838,107.2861948,0.250459332,
94.60946095,109.9316635,27.20626183,107.2858904,0.250390209,
94.62946295,109.9285042,27.19839845,107.2855857,0.250321112,
94.64946495,109.9253487,27.19053822,107.2852809,0.250252041,
94.66946695,109.9221971,27.18268114,107.2849759,0.250182997,
94.68946895,109.9190494,27.17482719,107.2846706,0.250113979,
94.70947095,109.9159057,27.16697637,107.2843651,0.250044986,
94.72947295,109.912766,27.15912867,107.2840593,0.24997602,
94.74947495,109.9096304,27.15128407,107.2837533,0.24990708,
94.76947695,109.9064989,27.14344258,107.283447,0.249838166,
94.78947895,109.9033714,27.13560417,107.2831405,0.249769278,
94.80948095,109.9002482,27.12776885,107.2828336,0.249700415,
94.82948295,109.8971291,27.11993659,107.2825264,0.249631579,
94.84948495,109.8940143,27.11210739,107.282219,0.249562768,
94.86948695,109.8909037,27.10428125,107.2819111,0.249493982,
94.88948895,109.8877974,27.09645814,107.281603,0.249425223,
94.90949095,109.8846955,27.08863807,107.2812945,0.249356488,
94.92949295,109.881598,27.08082102,107.2809856,0.24928778,
94.94949495,109.8785048,27.07300698,107.2806764,0.249219096,
94.96949695,109.8754162,27.06519595,107.2803668,0.249150439,
94.98949895,109.872332,27.05738791,107.2800568,0.249081806,
95.00950095,109.8692524,27.04958285,107.2797464,0.249013199,
95.02950295,109.8661773,27.04178077,107.2794355,0.248944617,
95.04950495,109.8631068,27.03398165,107.2791243,0.24887606,
95.06950695,109.860041,27.02618549,107.2788126,0.248807528,
95.08950895,109.8569798,27.01839228,107.2785004,0.248739021,
95.10951095,109.8539234,27.010602,107.2781878,0.248670539,
95.12951295,109.8508717,27.00281465,107.2778747,0.248602082,
95.14951495,109.8478248,26.99503021,107.2775611,0.24853365,
95.16951695,109.8447827,26.98724869,107.277247,0.248465242,
95.18951895,109.8417455,26.97947006,107.2769325,0.24839686,
95.20952095,109.8387132,26.97169432,107.2766174,0.248328502,
95.22952295,109.8356858,26.96392146,107.2763017,0.248260169,
95.24952495,109.8326634,26.95615147,107.2759855,0.24819186,
95.26952695,109.829646,26.94838435,107.2756688,0.248123576,
95.28952895,109.8266337,26.94062007,107.2753515,0.248055316,
95.30953095,109.8236264,26.93285863,107.2750337,0.247987081,
95.32953295,109.8206243,26.92510003,107.2747152,0.24791887,
95.34953495,109.8176273,26.91734424,107.2743962,0.247850683,
95.36953695,109.8146355,26.90959127,107.2740765,0.24778252,
95.38953895,109.8116489,26.90184111,107.2737562,0.247714382,
95.40954095,109.8086676,26.89409373,107.2734353,0.247646268,
95.42954295,109.8056917,26.88634914,107.2731137,0.247578178,
95.44954495,109.802721,26.87860733,107.2727915,0.247510111,
95.46954695,109.7997558,26.87086828,107.2724686,0.247442069,
95.48954895,109.7967959,26.86313199,107.2721451,0.247374051,
95.50955096,109.7938416,26.85539844,107.2718208,0.247306056,
95.52955296,109.7908927,26.84766763,107.2714959,0.247238085,
95.54955496,109.7879493,26.83993954,107.2711702,0.247170138,
95.56955696,109.7850115,26.83221418,107.2708439,0.247102215,
95.58955896,109.7820793,26.82449152,107.2705167,0.247034315,
95.60956096,109.7791528,26.81677156,107.2701889,0.246966439,
95.62956296,109.7762319,26.80905429,107.2698603,0.246898586,
95.64956496,109.7733167,26.80133969,107.2695309,0.246830756,
95.66956696,109.7704073,26.79362777,107.2692007,0.24676295,
95.68956896,109.7675037,26.78591851,107.2688698,0.246695167,
95.70957096,109.7646059,26.7782119,107.268538,0.246627408,
95.72957296,109.761714,26.77050793,107.2682055,0.246559672,
95.74957496,109.7588279,26.76280659,107.2678721,0.246491958,
95.76957696,109.7559478,26.75510787,107.2675378,0.246424268,
95.78957896,109.7530737,26.74741177,107.2672028,0.246356601,
95.80958096,109.7502056,26.73971827,107.2668668,0.246288957,
95.82958296,109.7473435,26.73202736,107.26653,0.246221336,
95.84958496,109.7444875,26.72433904,107.2661923,0.246153737,
95.86958696,109.7416377,26.71665329,107.2658538,0.246086162,
95.88958896,109.738794,26.70897011,107.2655143,0.246018609,
95.90959096,109.7359564,26.70128948,107.2651739,0.245951079,
95.92959296,109.7331252,26.6936114,107.2648326,0.245883571,
95.94959496,109.7303002,26.68593586,107.2644903,0.245816086,
95.96959696,109.7274814,26.67826284,107.2641471,0.245748623,
95.98959896,109.7246691,26.67059234,107.263803,0.245681183,
96.00960096,109.7218631,26.66292435,107.2634578,0.245613766,
96.02960296,109.7190635,26.65525886,107.2631117,0.24554637,
96.04960496,109.7162704,26.64759585,107.2627646,0.245478997,
96.06960696,109.7134838,26.63993532,107.2624165,0.245411646,
96.08960896,109.7107037,26.63227727,107.2620674,0.245344317,
96.10961096,109.7079302,26.62462167,107.2617172,0.245277011,
96.12961296,109.7051633,26.61696853,107.261366,0.245209726,
96.14961496,109.702403,26.60931783,107.2610138,0.245142464,
96.16961696,109.6996494,26.60166955,107.2606605,0.245075223,
96.18961896,109.6969025,26.5940237,107.2603061,0.245008004,
96.20962096,109.6941624,26.58638027,107.2599506,0.244940807,
96.22962296,109.691429,26.57873923,107.2595941,0.244873632,
96.24962496,109.6887025,26.57110059,107.2592364,0.244806478,
96.26962696,109.6859828,26.56346434,107.2588776,0.244739346,
96.28962896,109.6832701,26.55583046,107.2585177,0.244672236,
96.30963096,109.6805642,26.54819894,107.2581567,0.244605147,
96.32963296,109.6778654,26.54056978,107.2577945,0.24453808,
96.34963496,109.6751735,26.53294296,107.2574311,0.244471034,
96.36963696,109.6724887,26.52531849,107.2570666,0.244404009,
96.38963896,109.669811,26.51769633,107.2567008,0.244337006,
96.40964096,109.6671404,26.5100765,107.2563339,0.244270024,
96.42964296,109.664477,26.50245897,107.2559658,0.244203063,
96.44964496,109.6618207,26.49484375,107.2555964,0.244136123,
96.46964696,109.6591717,26.48723081,107.2552259,0.244069205,
96.48964896,109.65653,26.47962015,107.254854,0.244002307,
96.50965097,109.6538955,26.47201176,107.254481,0.24393543,
96.52965297,109.6512685,26.46440563,107.2541066,0.243868575,
96.54965497,109.6486487,26.45680175,107.253731,0.24380174,
96.56965697,109.6460364,26.44920011,107.2533541,0.243734925,
96.58965897,109.6434316,26.44160071,107.2529759,0.243668132,
96.60966097,109.6408343,26.43400352,107.2525964,0.243601359,
96.62966297,109.6382444,26.42640855,107.2522156,0.243534607,
96.64966497,109.6356622,26.41881578,107.2518334,0.243467875,
96.66966697,109.6330875,26.41122521,107.2514499,0.243401164,
96.68966897,109.6305205,26.40363682,107.251065,0.243334473,
96.70967097,109.6279612,26.3960506,107.2506788,0.243267803,
96.72967297,109.6254095,26.38846655,107.2502912,0.243201153,
96.74967497,109.6228657,26.38088466,107.2499022,0.243134523,
96.76967697,109.6203296,26.37330491,107.2495118,0.243067914,
96.78967897,109.6178013,26.3657273,107.24912,0.243001324,
96.80968097,109.6152809,26.35815181,107.2487268,0.242934755,
96.82968297,109.6127684,26.35057844,107.2483321,0.242868205,
96.84968497,109.6102638,26.34300718,107.247936,0.242801676,
96.86968697,109.6077672,26.33543802,107.2475384,0.242735167,
96.88968897,109.6052787,26.32787095,107.2471394,0.242668677,
96.90969097,109.6027981,26.32030595,107.2467389,0.242602207,
96.92969297,109.6003257,26.31274303,107.2463369,0.242535757,
96.94969497,109.5978613,26.30518216,107.2459334,0.242469327,
96.96969697,109.5954051,26.29762335,107.2455284,0.242402916,
96.98969897,109.5929572,26.29006658,107.2451218,0.242336525,
97.00970097,109.5905174,26.28251184,107.2447137,0.242270154,
97.02970297,109.5880859,26.27495912,107.2443041,0.242203802,
97.04970497,109.5856627,26.26740841,107.2438929,0.242137469,
97.06970697,109.5832479,26.25985971,107.2434802,0.242071155,
97.08970897,109.5808415,26.252313,107.2430659,0.242004861,
97.10971097,109.5784434,26.24476828,107.2426499,0.241938586,
97.12971297,109.5760538,26.23722553,107.2422324,0.241872331,
97.14971497,109.5736727,26.22968474,107.2418133,0.241806094,
97.16971697,109.5713002,26.22214591,107.2413925,0.241739877,
97.18971897,109.5689362,26.21460903,107.2409701,0.241673678,
97.20972097,109.5665808,26.20707408,107.240546,0.241607498,
97.22972297,109.564234,26.19954106,107.2401203,0.241541338,
97.24972497,109.5618959,26.19200996,107.2396929,0.241475196,
97.26972697,109.5595666,26.18448076,107.2392639,0.241409073,
97.28972897,109.557246,26.17695346,107.2388331,0.241342968,
97.30973097,109.5549341,26.16942806,107.2384007,0.241276883,
97.32973297,109.5526311,26.16190453,107.2379665,0.241210815,
97.34973497,109.550337,26.15438287,107.2375306,0.241144767,
97.36973697,109.5480517,26.14686307,107.2370929,0.241078737,
